frame,time_s,angle_deg,leaflet_left_len,leaflet_right_len,asymmetry,tip_left_x,tip_left_y,tip_right_x,tip_right_y,base_left_x,base_left_y,base_right_x,base_right_y,angle_smooth_deg,speed_deg_s,asymmetry_smooth
740,24.691358024691358,nan,nan,nan,nan,12.0,30.0,50.0,452.0,nan,nan,369.0,244.0,126.23179626464844,nan,0.14429250359535217
741,24.724724724724727,nan,nan,nan,nan,12.0,30.0,nan,nan,329.0,208.0,nan,nan,nan,-1816.459903371334,nan
742,24.758091424758092,nan,nan,nan,nan,nan,nan,672.0,46.0,nan,nan,369.0,244.0,5.013250827789307,nan,0.11353101581335068
743,24.791458124791458,nan,nan,nan,nan,12.0,30.0,nan,nan,365.0,274.0,nan,nan,5.013250827789307,423.748611305952,0.11353101581335068
744,24.824824824824827,5.013251,435.30017,388.53476,0.113531016,12.0,30.0,71.0,30.0,365.0,274.0,371.0,287.0,33.291436433792114,423.748611305952,0.14415264502167702
745,24.858191524858192,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,373.0,287.0,33.291436433792114,0.0,0.14415264502167702
746,24.891558224891558,61.569622,393.5686,330.31085,0.17477427,12.0,30.0,45.0,403.0,312.0,227.0,364.0,274.0,33.291436433792114,423.748611305952,0.14415264502167702
747,24.924924924924927,nan,nan,nan,nan,12.0,30.0,nan,nan,323.0,218.0,nan,nan,61.56962203979492,423.748611305952,0.17477427423000336
748,24.958291624958292,nan,nan,nan,nan,12.0,30.0,55.0,430.0,nan,nan,312.0,226.0,61.56962203979492,nan,0.17477427423000336
749,24.991658324991658,nan,nan,nan,nan,12.0,30.0,nan,nan,323.0,214.0,325.0,214.0,nan,nan,nan
750,25.025025025025027,nan,nan,nan,nan,nan,nan,60.0,437.0,323.0,214.0,325.0,214.0,nan,nan,nan
751,25.058391725058392,nan,nan,nan,nan,666.0,387.0,nan,nan,318.0,216.0,324.0,217.0,nan,nan,nan
752,25.091758425091758,nan,nan,nan,nan,nan,nan,686.0,51.0,322.0,213.0,nan,nan,nan,nan,nan
753,25.125125125125127,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,413.0,236.0,nan,nan,nan
754,25.158491825158492,nan,nan,nan,nan,12.0,30.0,49.0,445.0,324.0,211.0,nan,nan,nan,nan,nan
755,25.191858525191858,nan,nan,nan,nan,nan,nan,nan,nan,318.0,214.0,321.0,211.0,68.21725463867188,nan,0.004543581511825323
756,25.225225225225227,nan,nan,nan,nan,12.0,30.0,49.0,445.0,318.0,222.0,nan,nan,68.21725463867188,0.0,0.004543581511825323
757,25.258591925258592,68.217255,374.5424,372.84448,0.0045435815,12.0,30.0,54.0,447.0,318.0,222.0,364.0,196.0,68.21725463867188,0.0,0.004543581511825323
758,25.291958625291958,nan,nan,nan,nan,12.0,30.0,61.0,454.0,318.0,222.0,nan,nan,68.21725463867188,-16.268200378417966,0.004543581511825323
759,25.325325325325327,nan,nan,nan,nan,12.0,30.0,nan,nan,318.0,220.0,364.0,196.0,67.13162231445312,-32.53640075683593,0.007857456570491195
760,25.358692025358692,nan,nan,nan,nan,12.0,30.0,43.0,412.0,318.0,220.0,nan,nan,66.04598999023438,-16.268200378417966,0.011171331629157066
761,25.392058725392058,66.04599,345.07428,341.24075,0.011171332,12.0,30.0,51.0,402.0,318.0,218.0,318.0,161.0,66.04598999023438,0.0,0.011171331629157066
762,25.425425425425427,nan,nan,nan,nan,12.0,30.0,nan,nan,315.0,237.0,nan,nan,66.04598999023438,0.0,0.011171331629157066
763,25.458792125458793,nan,nan,nan,nan,nan,nan,686.0,46.0,nan,nan,315.0,219.0,66.04598999023438,nan,0.011171331629157066
764,25.492158825492158,nan,nan,nan,nan,686.0,53.0,686.0,46.0,315.0,217.0,nan,nan,nan,nan,nan
765,25.525525525525527,nan,nan,nan,nan,683.0,51.0,686.0,46.0,nan,nan,302.0,227.0,nan,nan,nan
766,25.558892225558893,nan,nan,nan,nan,686.0,53.0,686.0,46.0,318.0,192.0,nan,nan,nan,nan,nan
767,25.592258925592258,nan,nan,nan,nan,nan,nan,686.0,45.0,324.0,198.0,356.0,216.0,0.9337702393531799,nan,0.0067582265473902225
768,25.625625625625627,nan,nan,nan,nan,686.0,52.0,686.0,46.0,315.0,207.0,nan,nan,0.9337702393531799,-3.759110165610909,0.0067582265473902225
769,25.658992325658993,0.93377024,395.44217,398.12372,0.0067582265,686.0,53.0,686.0,46.0,319.0,205.0,320.0,198.0,0.6829120367765427,-3.759110165610909,0.009300535777583718
770,25.69235902569236,nan,nan,nan,nan,nan,nan,686.0,46.0,nan,nan,nan,nan,0.6829120367765427,0.0,0.009300535777583718
771,25.725725725725727,0.43205383,412.782,417.69965,0.011842845,683.0,51.0,686.0,46.0,312.0,234.0,314.0,234.0,0.6829120367765427,-3.759110165610909,0.009300535777583718
772,25.759092425759093,nan,nan,nan,nan,686.0,53.0,686.0,46.0,nan,nan,nan,nan,0.4320538341999054,-3.759110165610909,0.011842845007777214
773,25.792459125792462,nan,nan,nan,nan,nan,nan,nan,nan,317.0,205.0,323.0,198.0,0.4320538341999054,nan,0.011842845007777214
774,25.825825825825827,nan,nan,nan,nan,12.0,30.0,683.0,51.0,nan,nan,nan,nan,nan,nan,nan
775,25.859192525859193,nan,nan,nan,nan,12.0,30.0,nan,nan,356.0,216.0,358.0,215.0,nan,nan,nan
776,25.892559225892562,nan,nan,nan,nan,nan,nan,665.0,382.0,nan,nan,nan,nan,nan,nan,nan
777,25.925925925925927,nan,nan,nan,nan,12.0,30.0,nan,nan,358.0,243.0,367.0,242.0,nan,nan,nan
778,25.959292625959293,nan,nan,nan,nan,12.0,30.0,70.0,448.0,nan,nan,nan,nan,nan,nan,nan
779,25.992659325992662,nan,nan,nan,nan,12.0,30.0,nan,nan,341.0,240.0,376.0,263.0,nan,nan,nan
780,26.026026026026027,nan,nan,nan,nan,12.0,30.0,667.0,28.0,nan,nan,nan,nan,nan,nan,nan
781,26.059392726059393,nan,nan,nan,nan,12.0,30.0,nan,nan,315.0,200.0,317.0,205.0,120.9437484741211,nan,0.0656556710600853
782,26.092759426092762,nan,nan,nan,nan,12.0,30.0,668.0,28.0,nan,nan,nan,nan,120.9437484741211,0.0,0.0656556710600853
783,26.126126126126128,120.94375,389.27014,364.5247,0.06565567,12.0,30.0,668.0,29.0,353.0,216.0,356.0,214.0,120.9437484741211,0.0,0.0656556710600853
784,26.159492826159493,nan,nan,nan,nan,12.0,30.0,nan,nan,356.0,214.0,356.0,215.0,120.9437484741211,0.0,0.0656556710600853
785,26.192859526192862,nan,nan,nan,nan,12.0,30.0,58.0,412.0,nan,nan,nan,nan,120.9437484741211,nan,0.0656556710600853
786,26.226226226226228,nan,nan,nan,nan,12.0,30.0,nan,nan,330.0,187.0,334.0,258.0,nan,nan,nan
787,26.259592926259593,nan,nan,nan,nan,12.0,30.0,58.0,412.0,312.0,183.0,nan,nan,nan,nan,nan
788,26.292959626292962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,323.0,198.0,nan,nan,nan
789,26.326326326326328,nan,nan,nan,nan,12.0,30.0,686.0,416.0,317.0,205.0,nan,nan,nan,nan,nan
790,26.359693026359693,nan,nan,nan,nan,12.0,30.0,nan,nan,317.0,205.0,376.0,262.0,nan,nan,nan
791,26.393059726393062,nan,nan,nan,nan,nan,nan,676.0,45.0,nan,nan,377.0,261.0,nan,nan,nan
792,26.426426426426428,nan,nan,nan,nan,12.0,30.0,nan,nan,323.0,258.0,378.0,261.0,nan,nan,nan
793,26.459793126459793,nan,nan,nan,nan,12.0,30.0,43.0,394.0,nan,nan,nan,nan,nan,nan,nan
794,26.493159826493162,nan,nan,nan,nan,12.0,30.0,nan,nan,311.0,209.0,378.0,260.0,67.18616485595703,nan,0.029836902394890785
795,26.526526526526528,nan,nan,nan,nan,12.0,30.0,41.0,392.0,nan,nan,nan,nan,67.18616485595703,-23.731832942962644,0.029836902394890785
796,26.559893226559893,67.186165,343.78662,333.67987,0.029836902,12.0,30.0,50.0,403.0,311.0,205.0,314.0,189.0,65.60245895385742,-23.731832942962644,0.018562727374956012
797,26.593259926593262,nan,nan,nan,nan,12.0,30.0,49.0,401.0,nan,nan,nan,nan,65.60245895385742,0.0,0.018562727374956012
798,26.626626626626628,64.01875,350.41013,352.97345,0.0072885524,12.0,30.0,49.0,401.0,312.0,206.0,342.0,161.0,65.60245895385742,-23.731832942962644,0.018562727374956012
799,26.659993326659993,nan,nan,nan,nan,11.0,38.0,nan,nan,314.0,207.0,nan,nan,64.01875305175781,-88.01875425338744,0.007288552355021238
800,26.693360026693362,nan,nan,nan,nan,nan,nan,686.0,45.0,312.0,206.0,314.0,189.0,59.728668212890625,-128.5738426208496,0.015513987047597766
801,26.726726726726728,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,55.43858337402344,-64.2869213104248,0.023739421740174294
802,26.760093426760093,55.438583,397.25623,387.93622,0.023739422,12.0,30.0,43.0,394.0,374.0,196.0,375.0,189.0,55.43858337402344,0.0,0.023739421740174294
803,26.793460126793462,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,nan,nan,55.43858337402344,0.0,0.023739421740174294
804,26.826826826826828,nan,nan,nan,nan,nan,nan,686.0,45.0,299.0,206.0,304.0,208.0,55.43858337402344,nan,0.023739421740174294
805,26.860193526860193,nan,nan,nan,nan,12.0,30.0,686.0,45.0,311.0,209.0,nan,nan,nan,nan,nan
806,26.893560226893563,nan,nan,nan,nan,nan,nan,686.0,45.0,311.0,209.0,363.0,203.0,nan,nan,nan
807,26.926926926926928,nan,nan,nan,nan,12.0,30.0,686.0,45.0,311.0,209.0,nan,nan,2.4943413734436035,nan,0.0047509940341115
808,26.960293626960294,nan,nan,nan,nan,nan,nan,675.0,46.0,nan,nan,307.0,210.0,2.4943413734436035,-0.12269374608993529,0.0047509940341115
809,26.993660326993663,2.4943414,420.85062,418.8559,0.004750994,668.0,29.0,675.0,46.0,296.0,268.0,310.0,209.0,2.4861536026000977,-0.16438122868538121,0.0045470192562788725
810,27.027027027027028,nan,nan,nan,nan,668.0,29.0,676.0,45.0,nan,nan,310.0,209.0,2.4833716551462808,-0.04168748259544594,0.004422133633246024
811,27.060393727060394,2.4779658,401.59836,403.3463,0.0043430445,667.0,30.0,676.0,45.0,305.0,207.0,310.0,211.0,2.4833716551462808,0.6717526066303297,0.004422133633246024
812,27.093760427093763,2.4778078,401.82242,403.50247,0.0041723624,667.0,30.0,676.0,45.0,306.0,210.0,310.0,211.0,2.5281999905904136,0.6717526066303297,0.0030069798425150416
813,27.127127127127128,nan,nan,nan,nan,nan,nan,676.0,45.0,308.0,210.0,nan,nan,2.5281999905904136,0.3763794350624062,0.0030069798425150416
814,27.160493827160494,2.6288264,381.1827,381.37546,0.00050553266,667.0,30.0,676.0,45.0,308.0,210.0,377.0,250.0,2.553317070007324,1.5078864419460272,0.0023389475245494395
815,27.193860527193863,nan,nan,nan,nan,662.0,46.0,676.0,45.0,nan,nan,nan,nan,2.628826379776001,1.131507006883621,0.0005055326619185507
816,27.227227227227228,nan,nan,nan,nan,nan,nan,676.0,45.0,310.0,209.0,377.0,248.0,2.628826379776001,nan,0.0005055326619185507
817,27.260593927260594,nan,nan,nan,nan,12.0,30.0,675.0,46.0,nan,nan,377.0,251.0,nan,626.0452681481837,nan
818,27.293960627293963,nan,nan,nan,nan,12.0,30.0,nan,nan,310.0,208.0,377.0,250.0,44.40695571899414,nan,0.011820772662758827
819,27.32732732732733,nan,nan,nan,nan,nan,nan,676.0,45.0,nan,nan,nan,nan,44.40695571899414,570.8049759578704,0.011820772662758827
820,27.360694027360694,44.406956,435.38748,440.5647,0.011820773,669.0,377.0,675.0,46.0,223.0,215.0,310.0,207.0,82.49871253967285,570.8049759578704,0.1209410922601819
821,27.394060727394063,nan,nan,nan,nan,nan,nan,675.0,46.0,nan,nan,309.0,207.0,82.49871253967285,0.0,0.1209410922601819
822,27.42742742742743,120.59047,332.95984,419.51788,0.23006141,12.0,30.0,667.0,31.0,275.0,220.0,304.0,208.0,82.49871253967285,570.8049759578704,0.1209410922601819
823,27.460794127460794,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,310.0,207.0,120.59046936035156,570.8049759578704,0.23006141185760498
824,27.494160827494163,nan,nan,nan,nan,12.0,30.0,26.0,28.0,311.0,209.0,nan,nan,120.59046936035156,-1804.9943977455048,0.23006141185760498
825,27.52752752752753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,310.0,206.0,0.13705609738826752,-1805.0051507982237,0.0008927700691856444
826,27.560894227560894,nan,nan,nan,nan,686.0,60.0,686.0,59.0,310.0,206.0,nan,nan,0.136338509619236,-0.010753052718937395,0.0008824353863019496
827,27.594260927594263,0.1370561,391.56256,391.9123,0.00089277007,686.0,60.0,686.0,59.0,317.0,194.0,321.0,199.0,0.136338509619236,-0.05606377657502875,0.0008824353863019496
828,27.62762762762763,0.13562092,396.8945,397.24078,0.0008721007,686.0,60.0,686.0,59.0,309.0,202.0,318.0,192.0,0.13259718318780264,-0.05606377657502875,0.0009661875471162299
829,27.660994327660994,nan,nan,nan,nan,nan,nan,686.0,59.0,nan,nan,nan,nan,0.13259718318780264,-0.033408414646983284,0.0009661875471162299
830,27.694361027694363,0.12511453,411.3007,411.76724,0.0011336919,686.0,60.0,686.0,59.0,312.0,254.0,332.0,249.0,0.1303677260875702,-0.11212755315005792,0.0010028962860815227
831,27.72772772772773,nan,nan,nan,nan,686.0,60.0,686.0,59.0,nan,nan,nan,nan,0.1251145303249359,-0.07871913850307463,0.0011336918687447906
832,27.761094427761094,nan,nan,nan,nan,nan,nan,686.0,59.0,244.0,212.0,252.0,216.0,0.1251145303249359,nan,0.0011336918687447906
833,27.794461127794463,nan,nan,nan,nan,686.0,60.0,686.0,59.0,nan,nan,nan,nan,nan,nan,nan
834,27.82782782782783,nan,nan,nan,nan,nan,nan,686.0,60.0,355.0,214.0,360.0,214.0,nan,nan,nan
835,27.861194527861194,nan,nan,nan,nan,668.0,29.0,686.0,60.0,nan,nan,nan,nan,nan,nan,nan
836,27.894561227894563,nan,nan,nan,nan,nan,nan,686.0,60.0,292.0,218.0,330.0,205.0,nan,nan,nan
837,27.92792792792793,nan,nan,nan,nan,679.0,48.0,686.0,60.0,nan,nan,342.0,198.0,nan,nan,nan
838,27.961294627961294,nan,nan,nan,nan,nan,nan,686.0,51.0,278.0,224.0,nan,nan,128.7922821044922,nan,0.001309034414589405
839,27.994661327994663,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,349.0,201.0,128.1965789794922,-8.926611328124999,0.024349224288016558
840,28.02802802802803,128.79228,374.13934,373.6499,0.0013090344,12.0,30.0,686.0,52.0,342.0,205.0,346.0,200.0,128.1965789794922,0.0,0.024349224288016558
841,28.061394728061394,127.600876,384.6297,366.82422,0.047389414,12.0,30.0,686.0,50.0,349.0,209.0,359.0,203.0,128.1965789794922,0.0,0.024349224288016558
842,28.094761428094763,nan,nan,nan,nan,nan,nan,686.0,50.0,342.0,206.0,344.0,209.0,128.1965789794922,-963.886989340335,0.024349224288016558
843,28.12812812812813,nan,nan,nan,nan,12.0,30.0,nan,nan,350.0,208.0,nan,nan,63.87312290072441,-1918.847367352545,0.02424826193600893
844,28.161494828161494,nan,nan,nan,nan,nan,nan,686.0,52.0,349.0,208.0,361.0,203.0,0.14536994695663452,-954.96037801221,0.00110710971057415
845,28.194861528194863,0.14536995,362.94147,363.3435,0.0011071097,686.0,53.0,686.0,52.0,342.0,210.0,365.0,187.0,0.14536994695663452,0.0,0.00110710971057415
846,28.22822822822823,nan,nan,nan,nan,686.0,53.0,686.0,52.0,nan,nan,nan,nan,0.14536994695663452,0.0,0.00110710971057415
847,28.261594928261594,nan,nan,nan,nan,nan,nan,nan,nan,339.0,215.0,378.0,159.0,0.14536994695663452,17.563614933192728,0.00110710971057415
848,28.294961628294963,nan,nan,nan,nan,686.0,59.0,686.0,51.0,337.0,212.0,nan,nan,1.317449688911438,17.563614933192728,0.027758387848734856
849,28.32832832832833,nan,nan,nan,nan,nan,nan,nan,nan,331.0,217.0,376.0,252.0,1.317449688911438,0.0,0.027758387848734856
850,28.361695028361694,1.3174497,397.79172,386.90082,0.027758388,12.0,30.0,26.0,28.0,331.0,216.0,376.0,252.0,1.317449688911438,0.0,0.027758387848734856
851,28.395061728395063,nan,nan,nan,nan,12.0,30.0,26.0,28.0,327.0,213.0,nan,nan,1.317449688911438,0.0,0.027758387848734856
852,28.42842842842843,nan,nan,nan,nan,12.0,30.0,26.0,28.0,nan,nan,363.0,225.0,1.317449688911438,nan,0.027758387848734856
853,28.461795128461794,nan,nan,nan,nan,12.0,30.0,nan,nan,304.0,254.0,nan,nan,nan,nan,nan
854,28.495161828495164,nan,nan,nan,nan,12.0,30.0,686.0,46.0,nan,nan,325.0,220.0,nan,nan,nan
855,28.52852852852853,nan,nan,nan,nan,12.0,30.0,686.0,46.0,324.0,221.0,nan,nan,3.010058641433716,nan,0.007287656422704458
856,28.561895228561895,nan,nan,nan,nan,nan,nan,675.0,46.0,nan,nan,324.0,221.0,3.010058641433716,0.0,0.007287656422704458
857,28.595261928595264,3.0100586,390.94565,393.80515,0.0072876564,663.0,29.0,675.0,46.0,318.0,215.0,323.0,220.0,3.010058641433716,801.3753619283436,0.007287656422704458
858,28.62862862862863,nan,nan,nan,nan,nan,nan,686.0,46.0,323.0,220.0,nan,nan,56.488561272621155,801.3753619283436,0.032591844676062465
859,28.661995328661998,nan,nan,nan,nan,12.0,30.0,nan,nan,nan,nan,358.0,259.0,56.488561272621155,799.820407513976,0.032591844676062465
860,28.695362028695364,109.967064,412.00394,388.82162,0.057896033,12.0,30.0,668.0,29.0,349.0,259.0,360.0,259.0,109.86329650878906,799.820407513976,0.05169413797557354
861,28.72872872872873,nan,nan,nan,nan,12.0,30.0,nan,nan,360.0,259.0,368.0,247.0,109.86329650878906,-536.900138479471,0.05169413797557354
862,28.7620954287621,109.75953,410.07346,391.8332,0.045492243,12.0,30.0,668.0,29.0,345.0,261.0,358.0,259.0,74.03412477175395,-806.1276849263905,0.03681502227361003
863,28.795462128795464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56.06765520572662,-269.22754644691946,0.026274516945704818
864,28.82882882882883,2.3757813,399.97156,397.15897,0.007056791,668.0,29.0,673.0,45.0,301.0,223.0,330.0,213.0,56.06765520572662,-818.4349766260384,0.026274516945704818
865,28.8621955288622,nan,nan,nan,nan,676.0,45.0,nan,nan,nan,nan,324.0,211.0,1.4507064819335938,-818.4349766260384,0.006937873782590032
866,28.895562228895564,nan,nan,nan,nan,nan,nan,657.0,384.0,300.0,179.0,nan,nan,1.4507064819335938,1289.3169360440968,0.006937873782590032
867,28.92892892892893,0.52563167,389.76306,392.42993,0.0068189567,667.0,372.0,671.0,370.0,307.0,180.0,333.0,209.0,87.49120938777924,1289.3169360440968,0.08746829954907298
868,28.9622956289623,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,87.49120938777924,0.0,0.08746829954907298
869,28.995662328995664,174.45679,369.92566,437.82416,0.16811764,15.0,11.0,686.0,459.0,332.0,198.0,334.0,202.0,87.49120938777924,1303.1791821581123,0.08746829954907298
870,29.02902902902903,nan,nan,nan,nan,12.0,30.0,nan,nan,332.0,203.0,335.0,205.0,174.456787109375,1303.1791821581123,0.16811764240264893
871,29.0623957290624,nan,nan,nan,nan,12.0,30.0,676.0,46.0,336.0,204.0,nan,nan,174.456787109375,-705.02028717041,0.16811764240264893
872,29.095762429095764,nan,nan,nan,nan,12.0,30.0,nan,nan,341.0,205.0,377.0,259.0,127.40838623046875,-705.02028717041,0.009911295026540756
873,29.12912912912913,nan,nan,nan,nan,nan,nan,676.0,46.0,nan,nan,nan,nan,127.40838623046875,0.0,0.009911295026540756
874,29.1624958291625,127.40839,368.59192,372.26334,0.009911295,12.0,30.0,676.0,46.0,337.0,200.0,339.0,204.0,127.40838623046875,-65.06862859725952,0.009911295026540756
875,29.195862529195864,nan,nan,nan,nan,12.0,30.0,676.0,46.0,340.0,203.0,nan,nan,123.06613540649414,-65.06862859725952,0.06587587110698223
876,29.22922922922923,nan,nan,nan,nan,12.0,30.0,667.0,30.0,nan,nan,339.0,204.0,123.06613540649414,-22.67477033615112,0.06587587110698223
877,29.2625959292626,118.723885,362.2278,409.22488,0.12184045,12.0,30.0,676.0,46.0,285.0,262.0,339.0,204.0,121.55297088623047,-22.67477033615112,0.06148378498619422
878,29.295962629295964,nan,nan,nan,nan,12.0,30.0,676.0,46.0,nan,nan,347.0,193.0,121.55297088623047,0.0,0.06148378498619422
879,29.32932932932933,124.38206,371.03705,370.61908,0.0011271228,12.0,30.0,668.0,29.0,339.0,202.0,342.0,203.0,121.55297088623047,42.39385826110839,0.06148378498619422
880,29.3626960293627,nan,nan,nan,nan,nan,nan,676.0,46.0,341.0,202.0,352.0,194.0,124.3820571899414,42.39385826110839,0.0011271227849647403
881,29.396062729396064,nan,nan,nan,nan,12.0,30.0,668.0,29.0,343.0,205.0,nan,nan,124.3820571899414,nan,0.0011271227849647403
882,29.42942942942943,nan,nan,nan,nan,nan,nan,676.0,46.0,343.0,205.0,376.0,260.0,nan,60.019685554504385,nan
883,29.4627961294628,nan,nan,nan,nan,12.0,30.0,686.0,45.0,337.0,200.0,nan,nan,128.3873748779297,nan,0.010228782892227173
884,29.496162829496164,nan,nan,nan,nan,nan,nan,686.0,45.0,nan,nan,343.0,203.0,128.3873748779297,0.0,0.010228782892227173
885,29.52952952952953,128.38737,376.3383,372.5084,0.010228783,12.0,30.0,686.0,45.0,342.0,203.0,353.0,198.0,128.3873748779297,0.0,0.010228782892227173
886,29.5628962295629,nan,nan,nan,nan,nan,nan,686.0,45.0,339.0,202.0,342.0,203.0,128.3873748779297,0.0,0.010228782892227173
887,29.596262929596264,nan,nan,nan,nan,41.0,410.0,nan,nan,343.0,203.0,350.0,191.0,128.3873748779297,-988.7920937347411,0.010228782892227173
888,29.62962962962963,nan,nan,nan,nan,nan,nan,26.0,28.0,343.0,203.0,350.0,191.0,62.40191650390625,-994.2712758922576,0.009361183270812035
889,29.662996329663,nan,nan,nan,nan,12.0,30.0,nan,nan,346.0,202.0,355.0,191.0,62.036272048950195,-5.479182157516479,0.009640403557568789
890,29.696363029696364,62.401917,376.7841,380.32782,0.009361183,12.0,30.0,43.0,421.0,345.0,202.0,355.0,191.0,62.036272048950195,0.0,0.009640403557568789
891,29.72972972972973,61.670628,381.7411,385.5467,0.009919624,12.0,30.0,44.0,422.0,353.0,193.0,359.0,198.0,62.036272048950195,-304.196443669796,0.009640403557568789
892,29.7630964297631,nan,nan,nan,nan,nan,nan,nan,nan,348.0,196.0,353.0,192.0,41.736209074656166,-459.0342565834522,0.00937360959748427
893,29.796463129796464,nan,nan,nan,nan,686.0,53.0,686.0,45.0,351.0,202.0,nan,nan,31.403355360031128,-168.6967542779445,0.009379822760820389
894,29.82982982982983,1.1360831,366.8082,370.0652,0.008840022,686.0,53.0,686.0,45.0,348.0,196.0,351.0,202.0,30.478501081466675,-13.858941364288329,0.017519942950457335
895,29.8631965298632,nan,nan,nan,nan,nan,nan,nan,nan,351.0,201.0,363.0,194.0,30.478501081466675,0.0,0.017519942950457335
896,29.896563229896564,59.82092,383.51172,373.5937,0.026199864,12.0,30.0,47.0,406.0,351.0,201.0,363.0,194.0,30.478501081466675,12.65322754204273,0.017519942950457335
897,29.92992992992993,nan,nan,nan,nan,12.0,30.0,nan,nan,345.0,199.0,352.0,202.0,31.322893977165222,12.65322754204273,0.01619376754388213
898,29.9632966299633,nan,nan,nan,nan,nan,nan,676.0,45.0,nan,nan,nan,nan,31.322893977165222,-427.52979340374463,0.01619376754388213
899,29.996663329996665,2.824869,389.58762,392.00574,0.006187671,665.0,29.0,676.0,45.0,305.0,234.0,342.0,199.0,2.792377233505249,-427.52979340374463,0.006549605168402195
900,30.03003003003003,nan,nan,nan,nan,676.0,45.0,nan,nan,295.0,239.0,nan,nan,2.792377233505249,0.0,0.006549605168402195
901,30.0633967300634,2.7598855,397.65436,400.4123,0.0069115395,665.0,29.0,676.0,45.0,284.0,229.0,342.0,199.0,2.792377233505249,-4.972485424876212,0.006549605168402195
902,30.096763430096765,nan,nan,nan,nan,665.0,29.0,676.0,45.0,296.0,242.0,nan,nan,2.460546374320984,-4.972485424876212,0.0036829013988608494
903,30.13013013013013,nan,nan,nan,nan,669.0,47.0,675.0,44.0,nan,nan,310.0,260.0,2.460546374320984,-2.46118467092514,0.0036829013988608494
904,30.1634968301635,2.1612072,427.5658,427.3716,0.00045426333,667.0,30.0,675.0,44.0,301.0,265.0,304.0,242.0,2.296303153038025,-2.46118467092514,0.0004389726964291185
905,30.196863530196865,nan,nan,nan,nan,667.0,30.0,676.0,45.0,nan,nan,319.0,255.0,2.296303153038025,0.3392417889833472,0.0004389726964291185
906,30.23023023023023,2.431399,412.13712,412.31177,0.00042368207,667.0,30.0,676.0,45.0,310.0,240.0,322.0,252.0,2.318941911061605,1.5210691183805465,0.0011021770963755746
907,30.2635969302636,nan,nan,nan,nan,663.0,28.0,679.0,46.0,nan,nan,309.0,239.0,2.3978092670440674,-8.007367205321788,0.001426133982022293
908,30.296963630296965,2.3642194,422.70853,423.73636,0.002428586,667.0,30.0,676.0,45.0,284.0,227.0,309.0,240.0,1.784583071867625,-9.350706883370876,0.008487198317501074
909,30.33033033033033,nan,nan,nan,nan,667.0,30.0,676.0,45.0,nan,nan,nan,nan,1.7738048036893208,-0.16151234865188818,0.008707147014016906
910,30.3636970303637,0.5581307,403.62143,412.85138,0.022609327,666.0,46.0,676.0,45.0,310.0,238.0,318.0,249.0,1.7738048036893208,-4.423681565970181,0.008707147014016906
911,30.397063730397065,2.3990643,417.43262,417.88516,0.0010835282,667.0,30.0,676.0,45.0,305.0,247.0,311.0,239.0,1.478597491979599,-4.423681565970181,0.011846427572891116
912,30.43043043043043,nan,nan,nan,nan,nan,nan,667.0,30.0,310.0,238.0,nan,nan,1.478597491979599,897.9212194414436,0.011846427572891116
913,30.4637971304638,nan,nan,nan,nan,12.0,30.0,nan,nan,310.0,236.0,344.0,209.0,61.39993345737457,1782.0492437280711,0.011214720783755183
914,30.497163830497165,nan,nan,nan,nan,nan,nan,676.0,45.0,318.0,233.0,346.0,211.0,120.40080261230469,884.1280242866277,0.021345913410186768
915,30.53053053053053,120.4008,378.59644,386.7651,0.021345913,12.0,30.0,676.0,45.0,325.0,245.0,345.0,210.0,120.40080261230469,0.0,0.021345913410186768
916,30.5638972305639,nan,nan,nan,nan,nan,nan,676.0,45.0,311.0,237.0,344.0,210.0,120.40080261230469,0.0,0.021345913410186768
917,30.597263930597265,nan,nan,nan,nan,667.0,30.0,676.0,45.0,nan,nan,340.0,212.0,120.40080261230469,-1761.0058135235308,0.021345913410186768
918,30.63063063063063,nan,nan,nan,nan,nan,nan,676.0,45.0,324.0,250.0,342.0,211.0,2.882897138595581,-1761.0058135235308,0.009838725440204144
919,30.663997330664,nan,nan,nan,nan,664.0,30.0,675.0,46.0,nan,nan,339.0,213.0,2.882897138595581,-1.6315817356109616,0.009838725440204144
920,30.697364030697365,2.8828971,372.87665,376.56342,0.009838725,664.0,30.0,676.0,45.0,337.0,209.0,339.0,213.0,2.7740161418914795,-1.5348984539508839,0.00785325700417161
921,30.73073073073073,nan,nan,nan,nan,664.0,30.0,676.0,46.0,nan,nan,342.0,212.0,2.780468146006266,0.09668328166007772,0.007855368157227835
922,30.7640974307641,2.6651351,393.33224,391.031,0.0058677886,669.0,29.0,676.0,46.0,321.0,249.0,342.0,213.0,2.780468146006266,867.2949421441554,0.007855368157227835
