frame,time_s,angle_deg,leaflet_left_len,leaflet_right_len,asymmetry,tip_left_x,tip_left_y,tip_right_x,tip_right_y,base_left_x,base_left_y,base_right_x,base_right_y,angle_smooth_deg,angle_plot_deg,speed_deg_s,asymmetry_smooth,asymmetry_plot
1017,33.933933933933936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48.029921511505485,0.0,nan,0.07877900328207792
1018,33.967300633967305,32.68470598473972,127.37837336062978,129.05909499140307,0.013108237587699363,269.0,200.0,341.0,205.0,291.0,324.0,296.0,326.0,48.029921511505485,48.029921511505485,-52.094012915802196,0.07877900328207792,0.07877900328207792
1019,34.00066733400067,nan,nan,nan,nan,nan,nan,343.0,202.0,290.0,318.0,299.0,326.0,nan,44.55351090651368,nan,nan,0.07877900328207792
1020,34.034034034034036,nan,nan,nan,nan,256.0,196.0,341.0,203.0,nan,nan,293.0,324.0,nan,41.07710030152187,nan,nan,0.07877900328207792
1021,34.067400734067405,nan,nan,nan,nan,250.0,191.0,nan,nan,250.0,313.0,293.0,324.0,nan,37.60068969653006,nan,nan,0.07877900328207792
1022,34.10076743410077,43.462018328421664,128.26729902824025,136.69125795017032,0.0635869927583919,245.0,193.0,343.0,202.0,250.0,313.0,293.0,324.0,34.124279091538256,34.124279091538256,-62.88001441849021,0.0635869927583919,0.07877900328207792
1023,34.134134134134136,nan,nan,nan,nan,242.0,191.0,nan,nan,nan,nan,299.0,326.0,33.40449253813899,33.40449253813899,-21.572003005376025,nan,0.07877900328207792
1024,34.167500834167505,19.21247250984007,135.5949851580065,121.33424908079334,0.11100905756764666,242.0,191.0,286.0,201.0,261.0,320.0,293.0,324.0,32.68470598473972,32.68470598473972,-22.37775493478055,0.0635869927583919,0.07877900328207792
1025,34.20086753420087,nan,nan,nan,nan,248.0,193.0,nan,nan,nan,nan,nan,nan,31.91114886548096,31.91114886548096,-23.183506864185023,nan,0.07877900328207792
1026,34.234234234234236,41.30627102488559,131.3335448390852,133.50842670033978,0.01642399691116053,250.0,193.0,343.0,202.0,264.0,315.0,299.0,326.0,31.137591746222203,31.137591746222203,-20.167881499259348,0.06521961578134496,0.07877900328207792
1027,34.267600934267605,nan,nan,nan,nan,nan,nan,343.0,202.0,nan,nan,nan,nan,30.565277560892415,30.565277560892415,-17.15225613433373,nan,0.07877900328207792
1028,34.30096763430097,35.5638521983368,142.44384858603055,123.71034718244064,0.14077179094998205,258.0,196.0,341.0,202.0,299.0,326.0,342.0,322.0,29.992963375562628,29.992963375562628,-36.674988964594284,0.06562576326719025,0.07877900328207792
1029,34.334334334334336,nan,nan,nan,nan,nan,nan,341.0,202.0,299.0,326.0,342.0,322.0,28.117830849875112,28.117830849875112,-56.19772179485478,nan,0.0957580937630023
1030,34.367701034367705,28.464490280826496,130.6330739131557,124.45882853377658,0.048408007625123,275.0,200.0,338.0,200.0,296.0,326.0,342.0,320.0,26.2426983241876,26.2426983241876,-29.846644565438588,0.12589042425881436,0.12589042425881436
1031,34.40106773440107,29.992963375562628,130.74020039758238,122.48265183282079,0.06521961578134496,272.0,202.0,338.0,203.0,296.0,326.0,342.0,322.0,26.126062777440104,26.126062777440104,-15.772884401111366,0.14077179094998205,0.14077179094998205
1032,34.434434434434436,31.137591746222203,131.84839779079607,123.47064428438041,0.06562576326719025,269.0,202.0,338.0,202.0,296.0,326.0,342.0,322.0,25.190120119241897,25.190120119241897,-21.651247891226163,0.1450043308137713,0.1450043308137713
1033,34.467801134467805,nan,nan,nan,nan,275.0,200.0,338.0,202.0,nan,nan,nan,nan,24.68120138997089,24.68120138997089,-15.252294316252042,nan,0.147359729641057
1034,34.50116783450117,23.78763527405371,143.96006390662654,169.05768246370823,0.16035907770793556,269.0,200.0,338.0,202.0,189.0,357.0,296.0,326.0,24.172282660699885,24.172282660699885,-8.239743949701971,0.14971512846834273,0.14971512846834273
1035,34.53453453453454,21.511905359294623,145.45188207788857,168.90899916819114,0.1492368706775605,275.0,200.0,338.0,202.0,191.0,358.0,296.0,326.0,24.131335260527983,24.131335260527983,-1.2271935831519531,0.14971512846834273,0.14971512846834273
1036,34.567901234567906,22.56778239941394,142.38152970101143,168.4948070416415,0.16799784515118596,272.0,202.0,338.0,202.0,191.0,357.0,296.0,326.0,24.090387860356078,24.090387860356078,-0.6135967915760032,0.15019338625912496,0.15019338625912496
1037,34.60126793460127,23.755420457257582,141.8114945975819,168.4948070416415,0.1719804741515231,269.0,202.0,338.0,202.0,191.0,357.0,296.0,326.0,24.090387860356078,24.090387860356078,-2.2683737528704944,0.15019338625912496,0.15019338625912496
1038,34.63463463463464,24.254177461043692,143.52090440071788,166.82700620702872,0.15019338625912496,269.0,200.0,338.0,203.0,194.0,357.0,296.0,326.0,23.939011567204894,23.939011567204894,-3.462903008016988,0.15019338625912496,0.15019338625912496
1039,34.668001334668006,nan,nan,nan,nan,272.0,202.0,338.0,203.0,nan,nan,296.0,326.0,23.859296568529786,23.859296568529786,-1.8471609935961515,nan,0.15019338625912496
1040,34.70136803470137,24.090387860356078,143.7793448308901,167.66782637107215,0.1534031049181772,269.0,200.0,338.0,203.0,191.0,357.0,296.0,326.0,23.779581569854678,23.815744233631577,-0.6526317384496582,0.15179824558865107,0.15051435812503017
1041,34.73473473473474,nan,nan,nan,nan,269.0,200.0,338.0,203.0,191.0,357.0,nan,nan,nan,23.815744233631577,0.0,nan,0.1508353299909354
1042,34.768101434768106,nan,nan,nan,nan,275.0,203.0,338.0,203.0,nan,nan,355.0,318.0,nan,23.815744233631577,-0.10837950333938834,nan,0.150995815923888
1043,34.80146813480147,nan,nan,nan,nan,nan,nan,331.0,203.0,229.0,360.0,nan,nan,nan,23.808511700876196,-0.21675900667872344,nan,0.15115630185684062
1044,34.83483483483484,nan,nan,nan,nan,275.0,203.0,338.0,205.0,nan,nan,307.0,331.0,nan,23.801279168120818,-0.21675900667872344,nan,0.15147727372274586
1045,34.868201534868206,23.66222496861772,144.53113851347052,157.04219178297276,0.08297188121511948,275.0,203.0,338.0,205.0,237.0,364.0,307.0,331.0,23.815744233631577,23.794046635365437,-0.21675900667872344,0.15019338625912496,0.15179824558865107
1046,34.90156823490157,nan,nan,nan,nan,269.0,205.0,338.0,205.0,nan,nan,nan,nan,23.815744233631577,23.78681410261006,-0.21675900667872344,nan,0.15179824558865107
1047,34.93493493493494,23.969263498645436,148.00337833982033,162.45922565370057,0.09312456397603314,269.0,205.0,335.0,205.0,237.0,371.0,299.0,335.0,23.815744233631577,23.779581569854678,-2.132824159518426,0.1534031049181772,0.1534031049181772
1048,34.968301634968306,nan,nan,nan,nan,269.0,205.0,335.0,205.0,nan,nan,296.0,335.0,nan,23.64448349470092,-4.590786829054963,nan,0.1604718165997819
1049,35.00166833500167,nan,nan,nan,nan,275.0,203.0,338.0,203.0,189.0,358.0,nan,nan,nan,23.473222755770262,-5.132684345751798,nan,0.16754052828138663
1050,35.03503503503504,nan,nan,nan,nan,275.0,203.0,341.0,205.0,nan,nan,305.0,333.0,nan,23.301962016839607,-2.9586299455926826,nan,0.17460923996299132
1051,35.068401735068406,nan,nan,nan,nan,269.0,203.0,338.0,205.0,189.0,358.0,nan,nan,nan,23.275783319961608,-0.3922877727168101,nan,0.18167795164459605
1052,35.10176843510177,23.55299349999755,145.9263512872161,170.71174534870178,0.15655345534738246,269.0,203.0,338.0,205.0,189.0,358.0,296.0,335.0,22.959440538978292,23.275783319961608,0.0,0.18874666332620074,0.18167795164459605
1053,35.13513513513514,nan,nan,nan,nan,269.0,205.0,341.0,205.0,189.0,358.0,nan,nan,22.959440538978292,23.275783319961608,0.0,nan,0.18167795164459605
1054,35.168501835168506,22.959440538978292,152.6843148460247,184.50609746021945,0.18874666332620074,267.0,205.0,341.0,205.0,189.0,358.0,274.0,349.0,22.959440538978292,23.275783319961608,0.0,0.18874666332620074,0.18167795164459605
1055,35.20186853520187,22.959440538978292,152.6843148460247,184.50609746021945,0.18874666332620074,267.0,205.0,341.0,205.0,189.0,358.0,274.0,349.0,22.959440538978292,23.275783319961608,0.0,0.18874666332620074,0.18167795164459605
1056,35.23523523523524,22.959440538978292,152.6843148460247,184.50609746021945,0.18874666332620074,267.0,205.0,341.0,205.0,189.0,358.0,274.0,349.0,22.959440538978292,23.275783319961608,0.0,0.18874666332620074,0.18167795164459605
1057,35.268601935268606,22.959440538978292,152.6843148460247,184.50609746021945,0.18874666332620074,267.0,205.0,341.0,205.0,189.0,358.0,274.0,349.0,22.959440538978292,23.275783319961608,0.0,0.18874666332620074,0.18167795164459605
1058,35.30196863530197,22.959440538978292,152.6843148460247,184.50609746021945,0.18874666332620074,267.0,205.0,341.0,205.0,189.0,358.0,274.0,349.0,22.959440538978292,23.275783319961608,0.0,0.18874666332620074,0.18167795164459605
1059,35.33533533533534,nan,nan,nan,nan,nan,nan,333.0,205.0,nan,nan,nan,nan,22.959440538978292,23.275783319961608,0.0,nan,0.18167795164459605
1060,35.368702035368706,34.981357973355294,153.80019505839385,161.72352951874382,0.050223383176455284,240.0,198.0,335.0,203.0,232.0,366.0,301.0,333.0,22.959440538978292,23.275783319961608,0.0,0.18874666332620074,0.18167795164459605
1061,35.40206873540207,nan,nan,nan,nan,240.0,196.0,338.0,203.0,229.0,366.0,nan,nan,23.275783319961608,23.275783319961608,4.740396573034989,nan,0.18167795164459605
1062,35.43543543543544,34.90649684424172,162.25674100018156,159.06366649866965,0.01987470715829546,237.0,193.0,333.0,202.0,229.0,364.0,323.0,337.0,23.592126100944924,23.592126100944924,46.649511606776564,0.1795317614604578,0.1795317614604578
1063,35.468802135468806,nan,nan,nan,nan,229.0,193.0,335.0,202.0,nan,nan,nan,nan,26.388863840934352,26.388863840934352,nan,nan,0.1389756080919478
1064,35.50216883550217,nan,nan,nan,nan,nan,nan,338.0,202.0,189.0,358.0,292.0,342.0,29.18560158092378,29.18560158092378,nan,nan,0.09841945472343783
1065,35.53553553553554,25.490182786844812,149.41301817445492,177.22937115500918,0.17031685959471482,261.0,202.0,338.0,202.0,189.0,358.0,292.0,342.0,31.98233932091321,31.80396437673872,40.272083632114914,0.05786330135492785,0.05941514896308681
1066,35.568902235568906,25.54499851124489,149.34523762075577,176.9547964876906,0.16922804769158406,261.0,202.0,338.0,202.0,191.0,358.0,291.0,342.0,31.98233932091321,31.87309464946665,1.035917136828063,0.05786330135492785,0.05941514896308681
1067,35.60226893560227,nan,nan,nan,nan,nan,nan,338.0,202.0,189.0,358.0,291.0,344.0,nan,31.87309464946665,0.0,nan,0.05941514896308681
1068,35.63563563563564,nan,nan,nan,nan,250.0,198.0,338.0,203.0,nan,nan,288.0,345.0,nan,31.87309464946665,0.0,nan,0.05941514896308681
1069,35.669002335669006,nan,nan,nan,nan,nan,nan,338.0,203.0,291.0,367.0,nan,nan,nan,31.87309464946665,0.0,nan,0.05941514896308681
1070,35.70236903570237,31.80396437673872,183.43936327844142,173.4156855650607,0.05617786687264486,240.0,196.0,338.0,203.0,291.0,369.0,299.0,373.0,31.87309464946665,31.87309464946665,0.0,0.05863922515900733,0.05941514896308681
1071,35.73573573573574,nan,nan,nan,nan,240.0,194.0,338.0,205.0,nan,nan,296.0,369.0,31.907659785830617,31.87309464946665,0.0,nan,0.05941514896308681
1072,35.769102435769106,33.371429544735506,180.56716202011927,170.41273426595797,0.05786330135492785,237.0,196.0,338.0,203.0,291.0,366.0,296.0,369.0,31.942224922194587,31.87309464946665,0.0,0.05941514896308681,0.05941514896308681
1073,35.80246913580247,32.1607142650877,182.33554233884297,170.6377742470875,0.0662813167006503,240.0,196.0,338.0,205.0,293.0,369.0,296.0,371.0,31.87309464946665,31.87309464946665,0.0,0.05863922515900733,0.05941514896308681
1074,35.83583583583584,30.568868406245794,181.08354425513105,170.63484403837336,0.05941514896308681,240.0,196.0,333.0,203.0,291.0,367.0,296.0,371.0,31.80396437673872,31.87309464946665,0.0,0.05863922515900733,0.05941514896308681
1075,35.869202535869206,32.080485467650455,181.85846144735746,172.08863995046275,0.055204980960778534,237.0,196.0,335.0,203.0,290.0,368.0,293.0,371.0,31.87309464946665,31.87309464946665,0.0,0.05941514896308681,0.05941514896308681
1076,35.90256923590257,32.91000856763193,182.94329722621706,172.82722586444532,0.05686851891995455,237.0,196.0,338.0,203.0,291.0,367.0,296.0,373.0,31.87309464946665,31.87309464946665,0.0,0.05941514896308681,0.05941514896308681
1077,35.93593593593594,nan,nan,nan,nan,240.0,198.0,335.0,205.0,nan,nan,nan,nan,31.880401468725427,31.87309464946665,-1.035917136828063,nan,0.0629257284913072
1078,35.969302635969306,30.73927914913429,170.00661751826016,181.7175005331077,0.06659129933840491,237.0,194.0,330.0,207.0,194.0,380.0,283.0,348.0,31.887708287984204,31.80396437673872,-1.6783342972756627,0.0664363080195276,0.0664363080195276
1079,36.00266933600267,nan,nan,nan,nan,nan,nan,333.0,203.0,nan,nan,283.0,347.0,31.761093695360834,31.761093695360834,-2.5397368309088377,nan,0.07891960392407897
1080,36.03603603603604,nan,nan,nan,nan,258.0,200.0,335.0,202.0,189.0,382.0,nan,nan,31.634479102737462,31.634479102737462,-3.7946393409224233,nan,0.09140289982863035
1081,36.06940273606941,23.14575708622823,163.62457028209425,187.1069213043708,0.13390500474342198,261.0,200.0,335.0,202.0,186.0,380.0,290.0,344.0,31.507864510114093,31.507864510114093,-4.655321460491137,0.10388619573318172,0.10388619573318172
1082,36.10276943610277,21.857738241110972,163.84214964410106,184.4539237858604,0.11835777497448106,264.0,200.0,333.0,203.0,189.0,380.0,290.0,344.0,31.323813673275257,31.323813673275257,-4.947814251093088,0.10388619573318172,0.10388619573318172
1083,36.13613613613614,nan,nan,nan,nan,261.0,200.0,330.0,203.0,nan,nan,nan,nan,31.177680042240013,31.177680042240013,-4.37962492212622,nan,0.1143602333142433
1084,36.16950283616951,31.97145219922969,135.35601205709335,121.98872898755852,0.10388619573318172,261.0,200.0,333.0,202.0,293.0,328.0,342.0,318.0,31.031546411204772,31.031546411204772,-2.189812461063083,0.12483427089530488,0.11996072522418962
1085,36.20286953620287,31.97145219922969,135.35601205709335,121.98872898755852,0.10388619573318172,261.0,200.0,333.0,202.0,293.0,328.0,342.0,318.0,31.031546411204772,31.031546411204772,-11.323025578762879,0.12483427089530488,0.11996072522418962
1086,36.23623623623624,nan,nan,nan,nan,258.0,202.0,330.0,202.0,293.0,328.0,nan,nan,30.275922415291333,30.275922415291333,-22.646051157525758,nan,0.11996072522418962
1087,36.26960293626961,31.323813673275257,138.42416696516545,121.2981863013623,0.13187914284935207,258.0,200.0,330.0,202.0,293.0,328.0,350.0,318.0,29.520298419377895,29.520298419377895,-11.323025578762879,0.12451991460435372,0.12224031991427167
1088,36.30296963630297,nan,nan,nan,nan,258.0,200.0,330.0,202.0,293.0,328.0,nan,nan,29.520298419377895,29.520298419377895,0.0,nan,0.12393803296721542
1089,36.33633633633634,31.69191534695293,142.70423960065096,123.54958518748657,0.1438826610540229,258.0,202.0,333.0,202.0,293.0,329.0,366.0,322.0,29.520298419377895,29.520298419377895,0.0,0.11996072522418962,0.12451991460435372
1090,36.36970303636971,nan,nan,nan,nan,256.0,202.0,330.0,202.0,291.0,328.0,nan,nan,29.520298419377895,29.520298419377895,0.0,nan,0.12451991460435372
1091,36.40306973640307,29.419643936822265,146.56909633343585,128.5087545655937,0.13131076681612872,258.0,202.0,330.0,202.0,296.0,328.0,361.0,333.0,29.520298419377895,29.520298419377895,0.0,0.11996072522418962,0.12451991460435372
1092,36.43643643643644,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.520298419377895,29.520298419377895,0.0,nan,0.12451991460435372
1093,36.46980313646981,29.520298419377895,146.03595447697117,129.57816174031797,0.11942634116518312,258.0,202.0,330.0,202.0,293.0,328.0,358.0,335.0,29.520298419377895,29.520298419377895,0.0,0.12791534071024122,0.1246770927498293
1094,36.50316983650317,29.376596084697045,146.73530590829188,129.53474437385515,0.12451991460435372,258.0,202.0,330.0,202.0,293.0,328.0,361.0,335.0,29.520298419377895,29.520298419377895,-0.3770768552740144,0.12791534071024122,0.12483427089530488
1095,36.53653653653654,nan,nan,nan,nan,261.0,202.0,330.0,202.0,nan,nan,nan,nan,29.495134798738988,29.495134798738988,-0.7541537105480288,nan,0.12483427089530488
1096,36.56990323656991,28.193754169636243,146.03595447697117,129.50868696732277,0.11996072522418962,261.0,202.0,330.0,202.0,296.0,328.0,361.0,335.0,29.46997117810008,29.46997117810008,-0.5656152829110216,0.12791534071024122,0.12621762765729747
1097,36.60326993660327,nan,nan,nan,nan,258.0,202.0,330.0,202.0,nan,nan,nan,nan,29.457389367780628,29.457389367780628,-0.3770768552740144,nan,0.12791534071024122
1098,36.63663663663664,29.74752857863385,144.89737747799302,129.68905119554233,0.11077259976699251,258.0,202.0,330.0,202.0,291.0,326.0,355.0,337.0,29.444807557461175,29.444807557461175,-9.860423002398083,0.12451991460435372,0.12791534071024122
1099,36.67000333667001,nan,nan,nan,nan,258.0,202.0,nan,nan,296.0,326.0,358.0,338.0,nan,28.799369814734376,-19.34376914952215,nan,0.12791534071024122
1100,36.70337003670337,nan,144.89737747799302,219.9460161039522,0.4114019326985729,258.0,202.0,507.0,211.0,293.0,326.0,353.0,337.0,nan,28.153932072007578,-19.34376914952215,0.12451991460435372,0.12791534071024122
1101,36.73673673673674,nan,nan,nan,nan,258.0,202.0,507.0,211.0,291.0,326.0,nan,nan,nan,27.50849432928078,-19.34376914952215,nan,0.12791534071024122
1102,36.77010343677011,nan,nan,nan,nan,258.0,202.0,507.0,211.0,nan,nan,361.0,338.0,nan,26.86305658655398,-19.343769149522096,nan,0.12791534071024122
1103,36.80347013680347,nan,147.3677373104439,216.20881110630066,0.37868819700080664,261.0,202.0,507.0,211.0,296.0,328.0,361.0,338.0,nan,26.217618843827186,-19.343769149522096,0.16894007464963967,0.12791534071024122
1104,36.83683683683684,nan,nan,nan,nan,261.0,202.0,nan,nan,293.0,328.0,361.0,337.0,nan,25.572181101100387,-19.34376914952215,nan,0.12791534071024122
1105,36.87020353687021,nan,nan,nan,nan,258.0,200.0,327.0,202.0,nan,nan,nan,nan,nan,24.92674335837359,-19.34376914952215,nan,0.12621762765729747
1106,36.90357023690357,28.416460948333203,144.65908198243207,122.12391248236358,0.16894007464963967,258.0,200.0,327.0,202.0,296.0,326.0,369.0,322.0,24.28130561564679,24.28130561564679,-13.201528352240297,0.16894007464963967,0.12451991460435372
1107,36.93693693693694,nan,nan,nan,nan,258.0,200.0,327.0,202.0,nan,nan,nan,nan,nan,24.045760485351213,-7.059287554958445,nan,0.12451991460435372
1108,36.97030363697031,nan,nan,nan,nan,nan,nan,326.0,200.0,296.0,328.0,355.0,318.0,nan,23.810215355055636,-3.5296437774792224,nan,0.12451991460435372
1109,37.00367033700367,nan,nan,nan,nan,193.0,218.0,nan,nan,296.0,328.0,353.0,318.0,nan,23.810215355055636,0.0,nan,0.10999977681768175
1110,37.03703703703704,nan,nan,nan,nan,nan,nan,327.0,200.0,296.0,328.0,355.0,318.0,nan,23.810215355055636,0.0,nan,0.09035301087369578
1111,37.07040373707041,24.28130561564679,133.78434138567937,123.50404851663771,0.0799126060289367,271.0,202.0,326.0,200.0,299.0,329.0,355.0,318.0,23.103579964168908,23.810215355055636,0.0,0.07070624492970981,0.09035301087369578
1112,37.10377043710377,nan,nan,nan,nan,nan,nan,327.0,200.0,299.0,329.0,355.0,318.0,23.103579964168908,23.810215355055636,0.0,nan,0.09035301087369578
1113,37.13713713713714,23.103579964168908,132.55659168822953,123.50404851663771,0.07070624492970981,274.0,202.0,326.0,200.0,299.0,329.0,355.0,318.0,23.103579964168908,23.810215355055636,0.0,0.07070624492970981,0.09035301087369578
1114,37.17050383717051,23.103579964168908,132.55659168822953,123.50404851663771,0.07070624492970981,274.0,202.0,326.0,200.0,299.0,329.0,355.0,318.0,23.103579964168908,23.810215355055636,0.0,0.07070624492970981,0.09035301087369578
1115,37.20387053720387,23.103579964168908,132.55659168822953,123.50404851663771,0.07070624492970981,274.0,202.0,326.0,200.0,299.0,329.0,355.0,318.0,23.103579964168908,23.810215355055636,0.0,0.07070624492970981,0.09035301087369578
1116,37.23723723723724,23.103579964168908,132.55659168822953,123.50404851663771,0.07070624492970981,274.0,202.0,326.0,200.0,299.0,329.0,355.0,318.0,23.103579964168908,23.810215355055636,0.0,0.07070624492970981,0.09035301087369578
1117,37.27060393727061,23.103579964168908,132.55659168822953,123.50404851663771,0.07070624492970981,274.0,202.0,326.0,200.0,299.0,329.0,355.0,318.0,23.103579964168908,23.810215355055636,0.0,0.07070624492970981,0.09035301087369578
1118,37.30397063730397,23.103579964168908,132.55659168822953,123.50404851663771,0.07070624492970981,274.0,202.0,326.0,200.0,299.0,329.0,355.0,318.0,23.103579964168908,23.810215355055636,1.508843890236448,0.07070624492970981,0.09035301087369578
1119,37.33733733733734,nan,nan,nan,nan,nan,nan,327.0,200.0,nan,nan,nan,nan,23.91090563802103,23.91090563802103,13.606619112910511,nan,0.09035301087369578
1120,37.37070403737071,29.5621853549859,132.5867640452847,124.10177275123833,0.06611118205697217,264.0,200.0,330.0,200.0,291.0,322.0,336.0,324.0,24.718231311873154,24.718231311873154,nan,0.07070624492970981,0.09035301087369578
1121,37.40407073740407,nan,nan,nan,nan,264.0,200.0,327.0,200.0,291.0,322.0,nan,nan,35.040509912279404,35.040509912279404,nan,nan,0.1669263711374706
1122,37.43743743743744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45.362788512685654,45.362788512685654,nan,nan,0.26314649734523143
1123,37.47080413747081,55.68506711309191,125.16888591019735,223.03867377654487,0.5621347678631335,323.0,200.0,507.0,209.0,291.0,324.0,342.0,326.0,55.68506711309191,51.07826755912865,nan,0.35936662355299226,0.35936662355299226
1124,37.50417083750417,55.68506711309191,125.16888591019735,223.03867377654487,0.5621347678631335,323.0,200.0,507.0,209.0,291.0,324.0,342.0,326.0,55.68506711309191,51.07826755912865,0.0,0.5017851417912947,0.4359176506652532
1125,37.53753753753754,55.68506711309191,125.16888591019735,223.03867377654487,0.5621347678631335,323.0,200.0,507.0,209.0,291.0,324.0,342.0,326.0,55.68506711309191,51.07826755912865,0.0,0.5621347678631335,0.4359176506652532
1126,37.57090423757091,55.68506711309191,125.16888591019735,223.03867377654487,0.5621347678631335,323.0,200.0,507.0,209.0,291.0,324.0,342.0,326.0,55.68506711309191,51.07826755912865,0.0,0.5621347678631335,0.4359176506652532
1127,37.60427093760427,55.68506711309191,125.16888591019735,223.03867377654487,0.5621347678631335,323.0,200.0,507.0,209.0,291.0,324.0,342.0,326.0,55.68506711309191,51.07826755912865,0.0,0.5108972736236228,0.4359176506652532
1128,37.63763763763764,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51.07826755912865,0.0,nan,0.4359176506652532
1129,37.67100433767101,nan,162.60688792299052,190.23406634985227,0.15659847924285095,201.0,218.0,476.0,205.0,291.0,324.0,361.0,320.0,nan,51.07826755912865,0.0,0.5108972736236228,0.4359176506652532
1130,37.70437103770437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,51.07826755912865,0.0,nan,0.4359176506652532
1131,37.73773773773774,51.94947562545195,139.34489585198304,88.95504482602435,0.44143551571945594,189.0,218.0,298.0,231.0,282.0,314.0,288.0,324.0,52.44776946420029,51.07826755912865,0.0,0.4596597793841121,0.4359176506652532
1132,37.77110443777111,nan,nan,nan,nan,189.0,218.0,298.0,231.0,nan,nan,nan,nan,51.76301851166447,51.07826755912865,0.0,nan,0.4359176506652532
1133,37.80447113780447,48.87831242036445,141.4496376806954,91.35097153287424,0.4303997856110504,189.0,218.0,295.0,229.0,281.0,314.0,293.0,326.0,51.07826755912865,51.07826755912865,-13.055052873854834,0.44143551571945594,0.4359176506652532
1134,37.83783783783784,50.207059492805335,142.84257068535277,89.45389874119518,0.4596597793841121,189.0,218.0,298.0,231.0,282.0,314.0,296.0,326.0,50.207059492805335,50.207059492805335,-18.032871593986574,0.4359176506652532,0.4359176506652532
1135,37.87120453787121,nan,nan,nan,nan,191.0,220.0,295.0,231.0,nan,nan,nan,nan,49.87487272469511,49.87487272469511,-9.95563744026337,nan,0.3647083915461019
1136,37.90457123790457,44.19757295020025,149.59361617395308,129.18688013881285,0.14640002658037998,189.0,220.0,295.0,231.0,245.0,355.0,266.0,353.0,49.54268595658489,49.54268595658489,-46.48403712740921,0.2934991324269507,0.2934991324269507
1137,37.93793793793794,nan,nan,nan,nan,191.0,220.0,nan,nan,245.0,355.0,261.0,353.0,nan,46.77283487835482,nan,nan,0.2659351300227476
1138,37.97130463797131,nan,nan,nan,nan,191.0,220.0,282.0,229.0,nan,nan,nan,nan,nan,44.00298380012476,nan,nan,0.23837112761854445
1139,38.00467133800467,nan,nan,nan,nan,191.0,220.0,nan,nan,258.0,362.0,261.0,362.0,nan,41.23313272189469,nan,nan,0.21080712521434136
1140,38.03803803803804,nan,nan,nan,nan,189.0,222.0,276.0,227.0,nan,nan,nan,nan,nan,38.46328164366463,nan,nan,0.18324312281013821
1141,38.07140473807141,nan,nan,nan,nan,189.0,222.0,nan,nan,237.0,355.0,269.0,355.0,nan,35.69343056543456,nan,nan,0.15567912040593512
1142,38.10477143810477,nan,nan,nan,nan,189.0,222.0,263.0,223.0,nan,nan,269.0,355.0,nan,32.92357948720449,nan,nan,0.128115118001732
1143,38.13813813813814,29.178631322980326,147.38130817712266,133.27133975465242,0.1005511155975289,191.0,222.0,263.0,222.0,237.0,355.0,272.0,355.0,30.15372840897443,30.3159517453968,-39.07530171098828,0.1005511155975289,0.1005511155975289
1144,38.17150483817151,29.178631322980326,147.38130817712266,133.27133975465242,0.1005511155975289,191.0,222.0,263.0,222.0,237.0,355.0,272.0,355.0,30.234840077185616,30.3159517453968,0.0,0.1005511155975289,0.1005511155975289
1145,38.20487153820487,30.3159517453968,146.0487932165138,132.5,0.09728129179854257,189.0,222.0,263.0,222.0,234.0,355.0,269.0,353.0,30.234840077185616,30.3159517453968,0.0,0.09891620369803573,0.09891620369803573
1146,38.23823823823824,32.405682755643554,148.7153320945759,132.5,0.11532324339358922,183.0,222.0,263.0,222.0,234.0,355.0,269.0,353.0,30.15372840897443,30.3159517453968,0.0,0.09728129179854257,0.09728129179854257
1147,38.27160493827161,nan,nan,nan,nan,189.0,222.0,260.0,222.0,nan,nan,269.0,355.0,nan,30.3159517453968,0.0,nan,0.09707133037676986
1148,38.30497163830497,nan,nan,nan,nan,189.0,222.0,nan,nan,189.0,357.0,267.0,355.0,nan,30.3159517453968,0.0,nan,0.09686136895499715
1149,38.33833833833834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.3159517453968,0.0,nan,0.09686136895499715
1150,38.37170503837171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.3159517453968,0.0,nan,0.09686136895499715
1151,38.40507173840507,29.991505072552066,149.56269588369955,135.83077707206124,0.09623148468967901,191.0,220.0,266.0,222.0,240.0,357.0,262.0,357.0,30.3159517453968,30.3159517453968,0.0,0.09623148468967901,0.09686136895499715
1152,38.43843843843844,31.10770535081678,147.93664184372983,136.00459551059296,0.08404588529877527,189.0,222.0,266.0,222.0,237.0,357.0,262.0,357.0,30.3159517453968,30.3159517453968,0.0,0.09623148468967901,0.09686136895499715
1153,38.47180513847181,31.10770535081678,147.93664184372983,136.00459551059296,0.08404588529877527,189.0,222.0,266.0,222.0,237.0,357.0,262.0,357.0,30.3159517453968,30.3159517453968,0.7883647093417715,0.09013868499422714,0.09686136895499715
